Anno;Codice Regione;Descrizione Regione;Codice ASL territoriale;Codice Azienda;Denominazione Azienda;Codice struttura;Denominazione struttura;Tipo rapporto con il S.S.N.;Indirizzo;CAP;Codice Comune;Comune;Sigla provincia;num_telefono;sito_web
2019;090;TOSCANA;201;201;AZIENDA USL TOSCANA CENTRO;42012D;CONSULTORIO BARBERINO M.LLO;Pubblico;VIA 1 MAGGIO, 26;50031;048002;BARBERINO DI MUGELLO;FI;0556939491;WWW.USLCENTRO.TOSCANA.IT
2019;090;TOSCANA;201;201;AZIENDA USL TOSCANA CENTRO;42032D;CONSULTORIO FIRENZUOLA;Pubblico;VIA RIOBARONDOLI,16;50033;048018;FIRENZUOLA;FI;0556939987;WWW.USLCENTRO.TOSCANA.IT
2019;090;TOSCANA;201;201;AZIENDA USL TOSCANA CENTRO;43012D;CONSULTORIO DICOMANO;Pubblico;P.ZZA DELLA REPUBBLICA, 1;50062;048013;DICOMANO;FI;0556939348;WWW.USLCENTRO.TOSCANA.IT
2019;090;TOSCANA;201;201;AZIENDA USL TOSCANA CENTRO;E2781A;CASA DELLA SALUTE VINCI;Pubblico;VIA R.SANZIO 32/A;50059;048050;VINCI;FI;0571878286;WWW.USLCENTRO.TOSCANA.IT
2019;090;TOSCANA;201;201;AZIENDA USL TOSCANA CENTRO;F3012D;CONSULTORIO SESTO FIORENTINO;Pubblico;VIA GRAMSCI,561;50019;048043;SESTO FIORENTINO;FI;0556930248;WWW.USLCENTRO.TOSCANA.IT
2019;090;TOSCANA;201;201;AZIENDA USL TOSCANA CENTRO;R1012D;CONSULTORIO FAMILIARE VAIANO;Pubblico;VIA VAL DI BISENZIO,205;59021;100006;VAIANO;PO;0574946128;WWW.USLCENTRO.TOSCANA.IT
2019;090;TOSCANA;201;201;AZIENDA USL TOSCANA CENTRO;T4002D;CONSULTORIO LARCIANO;Pubblico;VIA GRAMSCI, 33;51036;047006;LARCIANO;PT;0572228993;WWW.USLCENTRO.TOSCANA.IT
2019;090;TOSCANA;202;202;AZIENDA USL TOSCANA NORD-OVEST;00132D;CONSULTORIO FORNOLI;Pubblico;VIA GIOVANNI XXXIII, 58;55021;046002;BAGNI DI LUCCA;LU;058387631;HTTP://WWW.USLNORDOVEST.TOSCANA.IT/
2019;090;TOSCANA;202;202;AZIENDA USL TOSCANA NORD-OVEST;00312D;CONSULTORIO CAPANNORI;Pubblico;ALDO MORO;55012;046007;CAPANNORI;LU;0583449096;HTTP://WWW.USLNORDOVEST.TOSCANA.IT/
2019;090;TOSCANA;202;202;AZIENDA USL TOSCANA NORD-OVEST;00612D;CONSULTORIO GALLICANO;Pubblico;VIA DONATORI DI SANGUE, 2;55027;046015;GALLICANO;LU;0583669527;HTTP://WWW.USLNORDOVEST.TOSCANA.IT/
2019;090;TOSCANA;202;202;AZIENDA USL TOSCANA NORD-OVEST;00912D;CONSULTORIO SANT'ANNA;Pubblico;VLE EINAUDI 1-SANT'ANNA;55100;046017;LUCCA;LU;0583449755;HTTP://WWW.USLNORDOVEST.TOSCANA.IT/
2019;090;TOSCANA;202;202;AZIENDA USL TOSCANA NORD-OVEST;01522D;CONSULTORIO TURCHETTO;Pubblico;PZA NENNI,1-TURCHETTO;55015;046021;MONTECARLO;LU;0583449701;HTTP://WWW.USLNORDOVEST.TOSCANA.IT/
2019;090;TOSCANA;202;202;AZIENDA USL TOSCANA NORD-OVEST;02002D;CONSULTORIO OSPEDALE SANTA CRO;Pubblico;DELL'OSPEDALE, 2;55032;046009;CASTELNUOVO DI GARFAGNANA;LU;0583669715;HTTP://WWW.USLNORDOVEST.TOSCANA.IT/
2019;090;TOSCANA;202;202;AZIENDA USL TOSCANA NORD-OVEST;03002D;CONSULTORIO  OSP. S.FRANC.;Pubblico;VIA DEI FRATI, 1;55051;046003;BARGA;LU;0583729273;HTTP://WWW.USLNORDOVEST.TOSCANA.IT/
2019;090;TOSCANA;202;202;AZIENDA USL TOSCANA NORD-OVEST;04002D;CONSULTORIO CAMPO DI MARTE;Pubblico;LOC.CAMPO DI MARTE;55100;046017;LUCCA;LU;0583449512;HTTP://WWW.USLNORDOVEST.TOSCANA.IT/
2019;090;TOSCANA;202;202;AZIENDA USL TOSCANA NORD-OVEST;10012D;SEDE CONSULTORIALE - OSPEDALE;Pubblico;VIA AURELIA, 335;55041;046005;CAMAIORE;LU;05846055358;WWW.USLNORDOVEST.TOSCANA.IT
2019;090;TOSCANA;202;202;AZIENDA USL TOSCANA NORD-OVEST;10222D;SEDE CONSULTORIALE VIAREGGIO E;Pubblico;VIA ANTONIO FRATTI, 530;55049;046033;VIAREGGIO;LU;05846059215;WWW.USLNORDOVEST.TOSCANA.IT
2019;090;TOSCANA;202;202;AZIENDA USL TOSCANA NORD-OVEST;10272D;SEDE CONSULTORIALE VIAREGGIO T;Pubblico;PIAZZA BUON CONSIGLIO, 1;55049;046033;VIAREGGIO;LU;05846056352;WWW.USLNORDOVEST.TOSCANA.IT
2019;090;TOSCANA;202;202;AZIENDA USL TOSCANA NORD-OVEST;10511A;PRESIDIO DISTRETTUALE CAMAIORE;Pubblico;VIALE OBERDAN, 28;55041;046005;CAMAIORE;LU;05846056406;WWW.USLNORDOVEST.TOSCANA.IT
2019;090;TOSCANA;202;202;AZIENDA USL TOSCANA NORD-OVEST;11012X;CONSULTORIO GIOVANI ROSIGNANO;Pubblico;VIA ALDO MORO 1;57013;049017;ROSIGNANO MARITTIMO;LI;0586614608;WWW.USLNORDOVEST.TOSCANA.IT
2019;090;TOSCANA;202;202;AZIENDA USL TOSCANA NORD-OVEST;11012Y;CONSULTORIO FAMILIARE ROSIGNAN;Pubblico;VIA ALDO MORO 1;57013;049017;ROSIGNANO MARITTIMO;LI;0586614608;WWW.USLNORDOVEST.TOSCANA.IT
2019;090;TOSCANA;202;202;AZIENDA USL TOSCANA NORD-OVEST;11012Z;CONSULTORIO MIGRANTI ROSIGNANO;Pubblico;VIA ALDO MORO, 1;57013;049017;ROSIGNANO MARITTIMO;LI;0586614608;WWW.USLNORDOVEST.TOSCANA.IT
2019;090;TOSCANA;202;202;AZIENDA USL TOSCANA NORD-OVEST;111A2D;MARINA DI PISA CONSULTORIO;Pubblico;V. F. ANDO  MARINA DI PISA;56128;050026;PISA;PI;050954674;HTTP://WWW.USLNORDOVEST.TOSCANA.IT/
2019;090;TOSCANA;202;202;AZIENDA USL TOSCANA NORD-OVEST;111B2D;CEP CONSULTORIO IMMIGRATI;Pubblico;VIA CILEA;56122;050026;PISA;PI;050954579;HTTP://WWW.USLNORDOVEST.TOSCANA.IT/
2019;090;TOSCANA;202;202;AZIENDA USL TOSCANA NORD-OVEST;111C2D;VIA TORINO CONSULTORIO;Pubblico;VIA TORINO;56123;050026;PISA;PI;050954905;HTTP://WWW.USLNORDOVEST.TOSCANA.IT/
2019;090;TOSCANA;202;202;AZIENDA USL TOSCANA NORD-OVEST;112A2D;CONSULTORIO DI CASCINA;Pubblico;VIA FABRIZIO DE ANDRE' 43;56021;050008;CASCINA;PI;050954718;HTTP://WWW.USLNORDOVEST.TOSCANA.IT/
2019;090;TOSCANA;202;202;AZIENDA USL TOSCANA NORD-OVEST;113A2D;SAN GIULIANO T. CONSULTORIO;Pubblico;V. M. L. KING;56017;050031;SAN GIULIANO TERME;PI;050954858;HTTP://WWW.USLNORDOVEST.TOSCANA.IT/
2019;090;TOSCANA;202;202;AZIENDA USL TOSCANA NORD-OVEST;12031D;ATT. DI CONSULTORIO  FAMILIARE;Pubblico;PIAZZA DELLA VITTORIA 22;54011;045001;AULLA;MS;0187406124;WWW.USLNORDOVEST.TOSCANA.IT
2019;090;TOSCANA;202;202;AZIENDA USL TOSCANA NORD-OVEST;12141D;CONSULTORIO FAMILIARE VILLAFRA;Pubblico;PALAZZO BARACCHINI;54028;045016;VILLAFRANCA IN LUNIGIANA;MS;0187494190;WWW.USLNORDOVEST.TOSCANA.IT
2019;090;TOSCANA;202;202;AZIENDA USL TOSCANA NORD-OVEST;12151D;CONSULTORIO FAMILIARE PONTREMO;Pubblico;VIA MAZZINI 48;54027;045014;PONTREMOLI;MS;01874630219;WWW.USLNORDOVEST.TOSCANA.IT
2019;090;TOSCANA;202;202;AZIENDA USL TOSCANA NORD-OVEST;13002Y;CONSULTORIO FAMILIARE DONORATI;Pubblico;PIAZZA EUROPA;57022;049006;CASTAGNETO CARDUCCI;LI;056567580;WWW.USLNORDOVEST.TOSCANA.IT
2019;090;TOSCANA;202;202;AZIENDA USL TOSCANA NORD-OVEST;13222X;CONSULTORIO GIOVANI CECINA;Pubblico;VIA MONTANARA;57023;049007;CECINA;LI;0586614208;WWW.USLNORDOVEST.TOSCANA.IT
2019;090;TOSCANA;202;202;AZIENDA USL TOSCANA NORD-OVEST;16122Y;CONSULTORIO FAMILIARE CECINA;Pubblico;VIA MONTANARA;57023;049007;CECINA;LI;0586614208;WWW.USLNORDOVEST.TOSCANA.IT
2019;090;TOSCANA;202;202;AZIENDA USL TOSCANA NORD-OVEST;16122Z;CONSULTORIO MIGRANTI CECINA;Pubblico;VIA MONTANARA;57023;049007;CECINA;LI;0586614208;WWW.USLNORDOVEST.TOSCANA.IT
2019;090;TOSCANA;202;202;AZIENDA USL TOSCANA NORD-OVEST;20142Y;CONSULTORIO FAMILIARE COLLESAL;Pubblico;VIA DON BOSCO, 1;57014;049008;COLLESALVETTI;LI;0586223956;WWW.USLNORDOVEST.TOSCANA.IT
2019;090;TOSCANA;202;202;AZIENDA USL TOSCANA NORD-OVEST;210E2D;PONTEDERA CONSULTORIO VIA FLEM;Pubblico;VIA FLEMING, 1;56025;050029;PONTEDERA;PI;0587273738;HTTP://WWW.USLNORDOVEST.TOSCANA.IT/
2019;090;TOSCANA;202;202;AZIENDA USL TOSCANA NORD-OVEST;211A2D;PONSACCO CONSULTORIO;Pubblico;V. ROSPICCIANO, 24;56025;050028;PONSACCO;PI;0587098808;HTTP://WWW.USLNORDOVEST.TOSCANA.IT/
2019;090;TOSCANA;202;202;AZIENDA USL TOSCANA NORD-OVEST;212A2D;BIENTINA CONSULTORIO;Pubblico;V. PACINI, 92/A;56025;050001;BIENTINA;PI;0587273907;HTTP://WWW.USLNORDOVEST.TOSCANA.IT/
2019;090;TOSCANA;202;202;AZIENDA USL TOSCANA NORD-OVEST;212D2D;S.MARIA A MONTE CONSULTORIO;Pubblico;VIA. SAN MICHELE, 7;56025;050035;SANTA MARIA A MONTE;PI;0587098303;HTTP://WWW.USLNORDOVEST.TOSCANA.IT/
2019;090;TOSCANA;202;202;AZIENDA USL TOSCANA NORD-OVEST;213A2D;LA ROSA  CONSULTORIO;Pubblico;VIA VERDI 32   LA ROSA;56030;050036;TERRICCIOLA;PI;0587273857;HTTP://WWW.USLNORDOVEST.TOSCANA.IT/
2019;090;TOSCANA;202;202;AZIENDA USL TOSCANA NORD-OVEST;22011D;DISTRETTO  MASSA CENTRO CONSUL;Pubblico;VIA BASSA TAMBURA 4;54100;045010;MASSA;MS;0585493770;WWW.USLNORDOVEST.TOSCANA.IT
2019;090;TOSCANA;202;202;AZIENDA USL TOSCANA NORD-OVEST;22112Y;CONSULTORIO FAMILIARE LIVORNO;Pubblico;VIA PEPPINO IMPASTATO, 8/10;57124;049009;LIVORNO;LI;0586223904;WWW.USLNORDOVEST.TOSCANA.IT
2019;090;TOSCANA;202;202;AZIENDA USL TOSCANA NORD-OVEST;22261D;POLIAMB.CONSULTORIO AVENZA;Pubblico;VIA GIOVANPIETRO 26;54031;045003;CARRARA;MS;0585657814;WWW.USL1.TOSCANA.IT
2019;090;TOSCANA;202;202;AZIENDA USL TOSCANA NORD-OVEST;24112Y;CONSULTORIO FAMILIARE LIVORNO;Pubblico;FIERA S. ANTONINO 3;57121;049009;LIVORNO;LI;0586223505;WWW.USLNORDOVEST.TOSCANA.IT
2019;090;TOSCANA;202;202;AZIENDA USL TOSCANA NORD-OVEST;26112Y;CONSULTORIO FAMILIARE LIVORNO;Pubblico;VIA DEL MARE 82;57128;049009;LIVORNO;LI;0586223188;WWW.USLNORDOVEST.TOSCANA.IT
2019;090;TOSCANA;202;202;AZIENDA USL TOSCANA NORD-OVEST;26132X;CONSULTORIO GIOVANI LIVORNO;Pubblico;VIALE ALFIERI, 30;57124;049009;LIVORNO;LI;0586223608;WWW.USLNORDOVEST.TOSCANA.IT
2019;090;TOSCANA;202;202;AZIENDA USL TOSCANA NORD-OVEST;26132Y;CONSULTORIO FAMILIARE LIVORNO;Pubblico;VIALE ALFIERI, 30;57124;049009;LIVORNO;LI;0586223111;WWW.USLNORDOVEST.TOSCANA.IT
2019;090;TOSCANA;202;202;AZIENDA USL TOSCANA NORD-OVEST;26132Z;CONSULTORIO MIGRANTI LIVORNO;Pubblico;VIALE ALFIERI, 30;57124;049009;LIVORNO;LI;0586223603;WWW.USLNORDOVEST.TOSCANA.IT
2019;090;TOSCANA;202;202;AZIENDA USL TOSCANA NORD-OVEST;27112Y;CONSULTORIO FAMILIARE STAGNO;Pubblico;VIA C. MARX 57;57017;049008;COLLESALVETTI;LI;0586941291;WWW.USLNORDOVEST.TOSCANA.IT
2019;090;TOSCANA;202;202;AZIENDA USL TOSCANA NORD-OVEST;30022Y;CONSULTORIO FAMILIARE CAMPIGLI;Pubblico;VIA DELLA LIBERTA';57021;049002;CAMPIGLIA MARITTIMA;LI;056567809;WWW.USLNORDOVEST.TOSCANA.IT
2019;090;TOSCANA;202;202;AZIENDA USL TOSCANA NORD-OVEST;30962X;CASA DELLA SALUTE QUERCETA;Pubblico;VIA C.A. DALLA CHIESA 158 LOC.;55047;046028;SERAVEZZA;LU;0584769233;WWW.USLNORDOVEST.TOSCANA.IT
2019;090;TOSCANA;202;202;AZIENDA USL TOSCANA NORD-OVEST;31022Y;CONSULTORIO FAMILIARE RIOTORTO;Pubblico;VIA DE AMICIS;57025;049012;PIOMBINO;LI;056520542;WWW.USLNORDOVEST.TOSCANA.IT
2019;090;TOSCANA;202;202;AZIENDA USL TOSCANA NORD-OVEST;31042X;CONSULTORIO GIOVANI PIOMBINO;Pubblico;VIA LERARIO 48;57025;049012;PIOMBINO;LI;056567609;WWW.USLNORDOVEST.TOSCANA.IT
2019;090;TOSCANA;202;202;AZIENDA USL TOSCANA NORD-OVEST;31042Y;CONSULTORIO FAMILIARE PIOMBINO;Pubblico;VIA LERARIO 48;57025;049012;PIOMBINO;LI;056567609;WWW.USLNORDOVEST.TOSCANA.IT
2019;090;TOSCANA;202;202;AZIENDA USL TOSCANA NORD-OVEST;31062Y;CONSULTORIO FAMILIARE VENTURIN;Pubblico;VIALE DEL POPOLO, 10/15;57021;049002;CAMPIGLIA MARITTIMA;LI;056567868;WWW.USLNORDOVEST.TOSCANA.IT
2019;090;TOSCANA;202;202;AZIENDA USL TOSCANA NORD-OVEST;31072Y;CONSULTORIO FAMILIARE SAN VINC;Pubblico;PIAZZA GIOVANNI XXIII;57027;049018;SAN VINCENZO;LI;056567781;WWW.USLNORDOVEST.TOSCANA.IT
2019;090;TOSCANA;202;202;AZIENDA USL TOSCANA NORD-OVEST;31082Y;CONSULTORIO FAMILIARE SUVERETO;Pubblico;VIA CAPORALI 14;57028;049020;SUVERETO;LI;0565827002;WWW.USLNORDOVEST.TOSCANA.IT
2019;090;TOSCANA;202;202;AZIENDA USL TOSCANA NORD-OVEST;31092Y;CONSULTORIO FAMILIARE SASSETTA;Pubblico;VIA DI CASTAGNETO;57020;049019;SASSETTA;LI;0565794177;WWW.USLNORDOVEST.TOSCANA.IT
2019;090;TOSCANA;202;202;AZIENDA USL TOSCANA NORD-OVEST;31102Y;CONSULTORIO FAMILIARE MONTEVER;Pubblico;VIA DEL PODERE, 1;56040;050021;MONTEVERDI MARITTIMO;PI;0565784218;WWW.USLNORDOVEST.TOSCANA.IT
2019;090;TOSCANA;202;202;AZIENDA USL TOSCANA NORD-OVEST;311B2D;DISTR.VOLTERRA CONSULTORIO;Pubblico;BORGO SAN LAZZARO;56048;050039;VOLTERRA;PI;058891725;HTTP://WWW.USLNORDOVEST.TOSCANA.IT/
2019;090;TOSCANA;202;202;AZIENDA USL TOSCANA NORD-OVEST;311C2D;CONSULTORIO LE SPIGHE;Pubblico;VIA ROMA, 8;56048;050039;VOLTERRA;PI;058891592;HTTP://WWW.USLNORDOVEST.TOSCANA.IT/
2019;090;TOSCANA;202;202;AZIENDA USL TOSCANA NORD-OVEST;311F2D;PONTEGINORI-CONSULTORIO;Pubblico;V. E SOLVAY - PONTEGINORI;56040;050019;MONTECATINI VAL DI CECINA;PI;058837416;HTTP://WWW.USLNORDOVEST.TOSCANA.IT/
2019;090;TOSCANA;202;202;AZIENDA USL TOSCANA NORD-OVEST;311L3D;CONSULTORIO DI MONTECATINI V.C;Pubblico;VIA ROMA;56044;050019;MONTECATINI VAL DI CECINA;PI;058891591;HTTP://WWW.USLNORDOVEST.TOSCANA.IT/
2019;090;TOSCANA;202;202;AZIENDA USL TOSCANA NORD-OVEST;312A2D;CASTELNUOVO V.C. CONSULTORIO;Pubblico;V. ROMA;56048;050011;CASTELNUOVO DI VAL DI CECINA;PI;058823629;HTTP://WWW.USLNORDOVEST.TOSCANA.IT/
2019;090;TOSCANA;202;202;AZIENDA USL TOSCANA NORD-OVEST;312B2D;POMARANCE CONSULTORIO;Pubblico;V . ROMA;56048;050027;POMARANCE;PI;058862414;HTTP://WWW.USLNORDOVEST.TOSCANA.IT/
2019;090;TOSCANA;202;202;AZIENDA USL TOSCANA NORD-OVEST;312D2D;LARDERELLO CONSULTORIO;Pubblico;V. LEONE XXIII  LARDERELLO;56048;050027;POMARANCE;PI;058891506;HTTP://WWW.USLNORDOVEST.TOSCANA.IT/
2019;090;TOSCANA;202;202;AZIENDA USL TOSCANA NORD-OVEST;42002X;CONSULTORIO GIOVANI PORTOFERRA;Pubblico;LARGO TORCHIANA;57037;049014;PORTOFERRAIO;LI;0565926816;WWW.USLNORDOVEST.TOSCANA.IT
2019;090;TOSCANA;202;202;AZIENDA USL TOSCANA NORD-OVEST;42002Y;CONSULTORIO FAMILIARE PORTOFER;Pubblico;LARGO TORCHIANA;57037;049014;PORTOFERRAIO;LI;0565926816;WWW.USLNORDOVEST.TOSCANA.IT
2019;090;TOSCANA;203;203;AZIENDA USL TOSCANA SUD-EST;10012D;CONSULTORIO CASENTINO;Pubblico;LOC.COLOMBAIA VIA G.DI VITTORI;52011;051004;BIBBIENA;AR;0575568332;WWW.USLSUDEST.TOSCANA.IT
2019;090;TOSCANA;203;203;AZIENDA USL TOSCANA SUD-EST;10112D;PRESIDIO DISTRETTUALE CASOLE;Pubblico;VIA ARINGHIERI;53031;052004;CASOLE D'ELSA;SI;0577994723;WWW.USLSUDEST.TOSCANA.IT
2019;090;TOSCANA;203;203;AZIENDA USL TOSCANA SUD-EST;10312D;PRESIDIO DIST.LE RADICONDOLI;Pubblico;VIA BATTISTI,25;53030;052025;RADICONDOLI;SI;0577790729;WWW.USLSUDEST.TOSCANA.IT
2019;090;TOSCANA;203;203;AZIENDA USL TOSCANA SUD-EST;10512D;PRESIDIO DIST.LE COLLE V.ELSA;Pubblico;VIA MARCO POLO 25 LOC.CAMPOLUN;53034;052012;COLLE DI VAL D'ELSA;SI;0577994898;WWW.USLSUDEST.TOSCANA.IT
2019;090;TOSCANA;203;203;AZIENDA USL TOSCANA SUD-EST;11022D;PRESIDIO DI FOLLONICA;Pubblico;VIALE EUROPA;58022;053009;FOLLONICA;GR;056659511;WWW.USLSUDEST.TOSCANA.IT
2019;090;TOSCANA;203;203;AZIENDA USL TOSCANA SUD-EST;11082D;CONSULTORIO DI GAVORRANO;Pubblico;VIA MATTEOTTI 33;58023;053010;GAVORRANO;GR;0566847611;WWW.USLSUDEST.TOSCANA.IT
2019;090;TOSCANA;203;203;AZIENDA USL TOSCANA SUD-EST;11162D;CONSULTORIO DI MASSA M.MA;Pubblico;VIALE RISORGIMENTO;58024;053015;MASSA MARITTIMA;GR;0566909111;WWW.USLSUDEST.TOSCANA.IT
2019;090;TOSCANA;203;203;AZIENDA USL TOSCANA SUD-EST;11212D;PRESIDIO DIST.LE POGGIBONSI;Pubblico;VIA DELLA COSTITUZIONE,30;53036;052022;POGGIBONSI;SI;0577994031;WWW.USLSUDEST.TOSCANA.IT
2019;090;TOSCANA;203;203;AZIENDA USL TOSCANA SUD-EST;11262D;CONSULTORIO DI SCARLINO SCALO;Pubblico;VIA MATTEOTTI;58020;053024;SCARLINO;GR;056634184;WWW.USLSUDEST.TOSCANA.IT
2019;090;TOSCANA;203;203;AZIENDA USL TOSCANA SUD-EST;11282D;CONSULTORIO DI MONTEROTONDO;Pubblico;VIA DEL FORNO;58025;053027;MONTEROTONDO MARITTIMO;GR;0566916613;WWW.USLSUDEST.TOSCANA.IT
2019;090;TOSCANA;203;203;AZIENDA USL TOSCANA SUD-EST;12112D;PRESIDIO DIST.LE SAN GIMIGNANO;Pubblico;VIA FOLGORE, 16;53037;052028;SAN GIMIGNANO;SI;0577994774;WWW.USLSUDEST.TOSCANA.IT
2019;090;TOSCANA;203;203;AZIENDA USL TOSCANA SUD-EST;13112D;CONSULTORIO GIOVANI POGGIBONSI;Pubblico;VIA DELLA COSTITUZIONE, 30;53036;052022;POGGIBONSI;SI;0577994031;WWW.USLSUDEST.TOSCANA.IT
2019;090;TOSCANA;203;203;AZIENDA USL TOSCANA SUD-EST;20312D;PRESIDIO DIST.LE MONTEPULCIANO;Pubblico;VIA CALAMANDREI;53045;052015;MONTEPULCIANO;SI;0578336407;HTTP://WWW.USLSUDEST.TOSCANA.IT
2019;090;TOSCANA;203;203;AZIENDA USL TOSCANA SUD-EST;20812D;PRESIDIO DIST.LE SINALUNGA;Pubblico;VIA GUERRAZZI 1;53048;052033;SINALUNGA;SI;0577535243;WWW.USLSUDEST.TOSCANA.IT
2019;090;TOSCANA;203;203;AZIENDA USL TOSCANA SUD-EST;21012D;PRESIDIO DISTRETTUALE TORRITA;Pubblico;VIA MAESTRI, 1;53049;052035;TORRITA DI SIENA;SI;0577535437;WWW.USLSUDEST.TOSCANA.IT
2019;090;TOSCANA;203;203;AZIENDA USL TOSCANA SUD-EST;21052D;CONSULTORIO DELL'ISOLA DEL GIG;Pubblico;VIA PROVINCIALE PORTO, 45;58012;053012;ISOLA DEL GIGLIO;GR;0564483124;WWW.USLSUDEST.TOSCANA.IT
2019;090;TOSCANA;203;203;AZIENDA USL TOSCANA SUD-EST;21082D;CONSULTORIO DI MAGLIANO;Pubblico;VIA  XXIV MAGGIO 9;58051;053013;MAGLIANO IN TOSCANA;GR;0564592649;WWW.USLSUDEST.TOSCANA.IT
2019;090;TOSCANA;203;203;AZIENDA USL TOSCANA SUD-EST;21142D;CONSULTORIO DI MANCIANO;Pubblico;VIA CAMPOLMI, 3;58014;053014;MANCIANO;GR;0564625631;WWW.USLSUDEST.TOSCANA.IT
2019;090;TOSCANA;203;203;AZIENDA USL TOSCANA SUD-EST;21182D;CONSULTORIO DELL' ARGENTARIO;Pubblico;LUNGOMARE DEI NAVIGATORI;53016;053016;MONTE ARGENTARIO;GR;0564811511;WWW.USLSUDEST.TOSCANA.IT
2019;090;TOSCANA;203;203;AZIENDA USL TOSCANA SUD-EST;21242D;CONSULTORIO DI ORBETELLO;Pubblico;LUNGOLAGO DEI PESCATORI;58015;053018;ORBETELLO;GR;0564869111;WWW.USLSUDEST.TOSCANA.IT
2019;090;TOSCANA;203;203;AZIENDA USL TOSCANA SUD-EST;21302D;CONSULTORIO DI PITIGLIANO;Pubblico;VIA NICOLA CIACCI, 426;58017;053019;PITIGLIANO;GR;0564618111;WWW.USLSUDEST.TOSCANA.IT
2019;090;TOSCANA;203;203;AZIENDA USL TOSCANA SUD-EST;21712D;PRESIDIO DIST.LE CHIANCIANO;Pubblico;VIA VESUVIO, 15;53042;052009;CHIANCIANO TERME;SI;0578713886;WWW.USLSUDEST.TOSCANA.IT
2019;090;TOSCANA;203;203;AZIENDA USL TOSCANA SUD-EST;21912D;PRESIDIO DISTRETTUALE CHIUSI;Pubblico;VIA PIETRICCIA, 10;53043;052011;CHIUSI;SI;0578713724;WWW.USLSUDEST.TOSCANA.IT
2019;090;TOSCANA;203;203;AZIENDA USL TOSCANA SUD-EST;22212D;PRESIDIO DISTRETTUALE SARTEANO;Pubblico;VIA ALDO MORO, 8;53047;052031;SARTEANO;SI;0578713143;WWW.USLSUDEST.TOSCANA.IT
2019;090;TOSCANA;203;203;AZIENDA USL TOSCANA SUD-EST;22412D;PRESIDIO DISTRETTUALE PIENZA;Pubblico;VIA CASE NUOVE, 32;53026;052021;PIENZA;SI;0578713121;WWW.USLSUDEST.TOSCANA.IT
2019;090;TOSCANA;203;203;AZIENDA USL TOSCANA SUD-EST;24912D;CONSULTORIO VALTIBERINA;Pubblico;VIA 25 APRILE;52037;051034;SANSEPOLCRO;AR;0575757751;WWW.USLSUDEST.TOSCANA.IT
2019;090;TOSCANA;203;203;AZIENDA USL TOSCANA SUD-EST;30212D;PRESIDIO DIST.LE ABBADIA S.S.;Pubblico;VIA SERDINI, 46;53021;052001;ABBADIA SAN SALVATORE;SI;0577782322;WWW.USLSUDEST.TOSCANA.IT
2019;090;TOSCANA;203;203;AZIENDA USL TOSCANA SUD-EST;30512D;CONSULTORIO VAL DI  CHIANA ARE;Pubblico;VIA MADONNA DEL RIVAIO, 17;52043;051012;CASTIGLION FIORENTINO;AR;0575639891;HTTP://WWW.USLSUDEST.TOSCANA.IT
2019;090;TOSCANA;203;203;AZIENDA USL TOSCANA SUD-EST;30912D;PRES.DIST.LE PIANCASTAGNAIO;Pubblico;VIALE A.GRAMSCI 168;53025;052020;PIANCASTAGNAIO;SI;0577782404;WWW.USLSUDEST.TOSCANA.IT
2019;090;TOSCANA;203;203;AZIENDA USL TOSCANA SUD-EST;31012D;PRESIDIO DIST.LE RADICOFANI;Pubblico;VIA DEL MACCIONE, 4;53040;052024;RADICOFANI;SI;0577782322;WWW.USLSUDEST.TOSCANA.IT
2019;090;TOSCANA;203;203;AZIENDA USL TOSCANA SUD-EST;31062D;CONSULTORIO DI CASTELDELPIANO;Pubblico;VIA IV NOVEMBRE;58033;053004;CASTEL DEL PIANO;GR;0564914111;WWW.USLSUDEST.TOSCANA.IT
2019;090;TOSCANA;203;203;AZIENDA USL TOSCANA SUD-EST;31102D;CONSULTORIO DI CASTELL' AZZARA;Pubblico;VIA MARCONI;58034;053005;CASTELL'AZZARA;GR;0564951028;WWW.USLSUDEST.TOSCANA.IT
2019;090;TOSCANA;203;203;AZIENDA USL TOSCANA SUD-EST;31112D;PR.DIST.LE CASTIGLIONE D'ORCIA;Pubblico;P.ZZA IV NOVEMBRE 19;53023;052007;CASTIGLIONE D'ORCIA;SI;0577782438;WWW.USLSUDEST.TOSCANA.IT
2019;090;TOSCANA;203;203;AZIENDA USL TOSCANA SUD-EST;31142D;CONSULTORIO DI CINIGIANO;Pubblico;P.LE BRUCHI;58044;053007;CINIGIANO;GR;0564993311;WWW.USLSUDEST.TOSCANA.IT
2019;090;TOSCANA;203;203;AZIENDA USL TOSCANA SUD-EST;31162D;CONSULTORIO DI ROCCALBEGNA;Pubblico;VIA IV NOVEMBRE 59;58053;053020;ROCCALBEGNA;GR;0564989121;WWW.USLSUDEST.TOSCANA.IT
2019;090;TOSCANA;203;203;AZIENDA USL TOSCANA SUD-EST;31202D;CONSULTORIO DI SANTA FIORA;Pubblico;PIAZZA BALDUCCI;58037;053022;SANTA FIORA;GR;0564978046;WWW.USLSUDEST.TOSCANA.IT
2019;090;TOSCANA;203;203;AZIENDA USL TOSCANA SUD-EST;31252D;CONSULTORIO DI SEMPRONIANO;Pubblico;VIA PERSEVERANTI;58055;053028;SEMPRONIANO;GR;0564986367;WWW.USLSUDEST.TOSCANA.IT
